1384	148.829
1385	159.866
1386	153.336
1387	143.107
1388	119.55
1389	129.84
1390	132.213
1391	121.14
1392	144.672
1393	137.366
1394	157.57
1395	141.756
1396	153.263
1397	107.332
1398	129.053
1399	123.11
1400	142.212
1401	167.99
1402	21.64
1403	164.399
1404	174.769
1405	6.017
1406	14.132
1407	4.375
1408	87.348
1409	135.361
1410	124.951
1411	165.964
1412	156.622
1413	163.373
1414	147.645
1415	143.059
1416	141.936
1417	138.462
1418	142.732
1419	128.66
1420	108.764
1421	133.795
1422	118.202
1423	110.009
1424	133.343
1425	122.707
1426	134.15
1427	128.597
1428	134.22
1429	156.165
1430	159.974
1431	167.099
1432	151.391
1433	147.069
1434	139.775
1435	165.585
1436	148.667
1437	129.963
1438	117.374
1439	125.263
1440	131.679
1441	145.089
1442	119.98
1443	162.386
1444	140.823
1445	131.716
1446	113.47
1447	137.171
1448	155.432
1449	144.515
1450	123.227
1451	140.759
1452	107.184
1453	119.225
1454	129.308
1455	152.401
1456	142.912
1457	156.312
1458	152.258
1459	138.457
1460	171.694
1461	158.477
1462	141.734
1463	151.577
1464	127.24
1465	136.721
1466	129.082
1467	141.691
1468	119.63
1469	127.19
1470	136.588
1471	144.622
1472	138.833
1473	115.183
1474	140.707
1475	151.847
1476	173.41
1477	134.252
1478	147.024
1479	150.895
1480	172.593
1481	143.342
1482	109.927
1483	118.377
1484	110.41
1485	97.655
1486	105.927
1487	133.243
1488	155.182
1489	165.436
1490	148.318
1491	141.879
1492	164.511
1493	171.3
1494	141.672
1495	125.651
1496	148.975
1497	140.027
1498	134.126
1499	119.169
1500	142.943
1501	127.148
1502	133.784
1503	140.03
1504	169.058
1505	159.415
1506	149.819
1507	157.279
1508	143.773
1509	163.383
1510	170.102
1511	156.497
1512	168.019
1513	3.178
1514	158.266
1515	148.084
1516	7.877
1517	170.501
1518	161.229
1519	150.066
1520	134.415
1521	122.158
1522	140.924
1523	129.942
1524	121.389
1525	163.412
1526	141.506
1527	178.414
1528	161.004
1529	146.981
1530	123.663
1531	147.01
1532	133.777
1533	110.004
1534	5.554
1535	151.254
1536	137.151
1537	124.041
1538	152.612
1539	127.583
1540	152.553
1541	105.728
1542	123.876
1543	155.058
1544	147.664
1545	138.187
1546	147.292
1547	143.743
1548	120.463
1549	129.838
1550	147.492
1551	165.742
1552	131.326
1553	144.891
1554	150.025
1555	147.132
1556	173.997
1557	162.035
1558	142.202
1559	118.277
1560	151.35
1561	140.538
1562	136.583
1563	1.351
1564	13.737
1565	9.939
1566	4.195
1567	136.875
1568	154.624
1569	134.587
1570	122.021
1571	139.402
1572	128.944
1573	138.04
1574	176.134
1575	158.477
1576	1.103
1577	138.446
1578	139.516
1579	144.021
1580	131.815
1581	152.539
1582	129.117
1583	141.629
1584	128.359
1585	152.083
1586	142.604
1587	150.24
1588	128.189
1589	117.804
1590	136.043
1591	119.341
1592	129.748
1593	156.186
1594	140.946
1595	127.8
1596	151.77
1597	144.832
1598	152.104
1599	106.425
1600	100.641
1601	105.623
1602	101.907
1603	107.491
1604	103.398
1605	97.193
1606	119.57
1607	126.735
1608	138.995
1609	125.707
1610	116.746
1611	124.502
1612	140.151
1613	134.478
1614	125.252
1615	139.519
1616	123.5
1617	133.905
1618	144.02
1619	164.538
1620	155.215
1621	135.492
1622	117.744
1623	159.188
1624	178.697
1625	171.464
1626	160.037
1627	149.771
1628	155.232
1629	120.716
1630	133.856
1631	140.622
1632	143.975
1633	127.983
1634	132.303
1635	151.509
1636	152.657
1637	149.255
1638	137.762
1639	152.66
1640	162.517
1641	151.759
1642	157.492
1643	139.604
1644	122.127
1645	98.663
1646	167.746
1647	148.453
1648	165.923
1649	122.908
1650	107.289
1651	97.628
1652	106.656
1653	137.466
1654	144.873
1655	173.617
1656	130.207
1657	122.961
1658	156.513
1659	137.085
1660	149.734
1661	155.81
1662	95.413
1663	170.276
1664	161.432
1665	137.839
1666	124.889
1667	124.533
1668	113.279
1669	175.023
1670	156.299
1671	154.396
1672	163.393
1673	153.482
1674	159.567
1675	154.699
1676	145.939
1677	132.662
1678	125.708
1679	143.344
1680	156.283
1681	175.287
1682	179.232
1683	175.617
1684	120.845
1685	122.935
1686	127.827
1687	136.447
1688	119.668
1689	124.42
1690	146.511
1691	152.309
1692	161.097
1693	154.929
1694	163.141
1695	168.705
1696	164.782
1697	160.542
1698	151.461
1699	134.068
1700	121.472
1701	129.665
1702	136.94
1703	141.82
1704	115.063
1705	146.911
1706	112.62
1707	128.424
1708	152.114
1709	162.241
1710	152.366
1711	166.722
1712	151.554
1713	120.19
1714	113.709
1715	125.682
1716	137.713
1717	149.452
1718	116.779
1719	132.558
1720	123.122
1721	113.811
1722	123.455
1723	117.182
1724	153.817
1725	147.431
1726	155.411
1727	149.803
1728	146.633
1729	125.808
1730	140.631
1731	131.589
1732	116.784
1733	123.726
1734	144.414
1735	125.394
1736	134.607
1737	173.19
1738	177.987
1739	144.521
1740	126.047
1741	129.003
1742	148.864
1743	136.915
1744	116.557
1745	139.56
1746	138.524
1747	150.507
1748	161.011
1749	175.691
1750	159.871
1751	148.36
1752	137.446
1753	144.113
1754	147.764
1755	130.074
1756	126.519
1757	142.142
1758	155.79
1759	149.848
1760	158.875
1761	148.559
1762	152.994
1763	142.282
1764	156.132
1765	130.678
1766	127.244
1767	136.464
1768	120.078
1769	113.974
1770	99.559
1771	157.415
1772	142.931
1773	157.033
1774	150.287
1775	159.741
1776	143.272
1777	134.683
1778	137.582
1779	178.865
1780	134.237
1781	155.367
1782	147.715
1783	169.115
1784	151.726
1785	144.62
1786	138.963
1787	151.132
1788	153.303
1789	139.948
1790	124.364
1791	110.353
1792	147.658
1793	151.378
1794	142.122
1795	131.611
1796	130.193
1797	119.048
1798	129.304
1799	146.113
1800	149.744
1801	125.047
1802	105.454
1803	128.658
1804	134.834
1805	104.198
1806	89.619
1807	101.168
1808	155.227
1809	169.637
1810	161.788
1811	156.949
